temperature,vibration,current,pressure,runtime_hours,health_status,rul
58.18,2.8717,13.4513,85.84,2049,0,120
52.69,3.5083,14.0087,109.34,818,0,115
67.83,2.9678,9.2381,105.15,1608,0,137
60.43,1.2639,13.2302,109.21,1874,0,134
89.36,7.6401,21.989,147.07,8098,2,5
80.88,12.1676,20.0603,151.49,8684,2,5
89.02,6.4849,29.1228,145.98,9325,2,9
53.29,4.1434,10.0779,114.49,1980,0,98
59.59,4.2049,15.9801,101.73,1665,0,140
99.04,6.8476,25.0958,149.68,5087,2,3
47.88,3.2103,9.9148,99.0,1953,0,122
64.91,5.1745,19.6623,113.34,2125,1,71
63.15,2.9829,11.6658,89.31,127,0,111
81.2,4.6801,11.1982,128.19,2770,1,58
52.48,2.1577,8.8657,83.96,176,0,113
50.34,2.7125,13.1135,84.39,787,0,112
65.25,3.7346,10.9926,99.29,1214,0,133
91.93,10.5066,23.6084,142.35,7259,2,11
63.06,2.5415,11.219,96.84,194,0,82
52.22,2.5985,13.1647,121.68,393,0,132
79.68,9.5236,22.3757,129.21,5264,2,14
55.01,2.1189,11.07,101.17,603,0,94
52.37,1.4403,10.5094,108.11,1459,0,147
69.81,2.258,11.1038,91.5,1649,0,118
61.48,0.456,8.0984,103.35,53,0,115
69.98,5.1713,20.9598,116.17,3773,1,57
73.89,5.9224,17.4611,127.01,4405,1,73
39.48,2.991,9.6175,85.45,1449,0,141
86.92,8.7275,24.5006,133.58,9296,2,2
63.76,5.1,16.5955,111.13,2950,1,75
50.51,3.4852,10.1753,105.57,1683,0,90
43.86,2.8147,11.0162,106.07,376,0,100
75.53,7.297,22.7467,107.85,4922,1,42
54.53,3.4543,11.8514,116.93,1632,0,133
54.86,0.8313,8.1521,105.41,1193,0,137
52.34,3.2938,10.936,90.79,988,0,102
75.53,6.171,20.0737,119.68,4630,1,56
62.49,5.7369,15.8982,115.59,3404,1,43
52.46,1.0582,9.5632,121.91,380,0,122
82.56,5.3791,21.3755,116.67,2368,1,74
67.73,5.7465,20.429,79.42,2062,1,73
79.39,9.333,29.9535,128.39,9117,2,10
75.86,6.6869,15.4394,134.24,2442,1,30
64.81,6.924,14.8525,104.93,4869,1,72
69.01,5.0959,15.4216,108.95,2507,1,53
55.2,3.1148,14.0654,117.48,2002,0,112
64.16,7.4828,14.9859,119.86,2208,1,49
62.86,1.4184,14.3582,110.72,869,0,86
85.55,5.0942,25.3982,116.28,9851,2,22
76.5,7.5935,24.7712,131.7,6548,2,14
73.36,4.6996,20.2619,129.71,3545,1,70
66.02,4.6425,15.5651,126.21,2234,1,44
66.51,6.9249,13.0573,99.28,3690,1,64
65.91,3.4936,14.3505,109.35,1564,0,114
82.39,3.316,16.3481,128.23,4397,1,55
77.96,6.5717,24.1983,97.16,4197,1,33
68.74,2.4721,13.3617,91.37,307,0,103
64.51,1.5608,11.3739,91.94,1468,0,133
60.65,1.9726,11.1788,123.22,1159,0,120
62.77,1.7618,12.6177,103.65,1076,0,127
53.44,3.3785,9.4999,107.21,1018,0,93
59.73,2.8989,11.1565,112.89,1061,0,115
59.45,2.6664,13.8344,113.63,517,0,131
45.03,3.5563,14.8325,105.07,1842,0,145
58.44,4.5532,12.7639,119.79,1508,0,116
95.9,6.9763,21.1651,123.11,5260,2,15
79.42,8.6196,30.6536,117.88,6732,2,29
62.15,1.4885,11.1497,115.47,602,0,136
47.59,3.5363,12.7401,110.71,1205,0,113
67.16,2.9024,12.7363,84.84,344,0,76
61.75,2.8886,12.974,116.16,1947,0,96
53.83,1.8953,8.9052,92.82,421,0,129
80.42,4.3987,17.9131,115.98,4664,1,70
55.22,3.0442,12.3116,93.4,535,0,97
49.81,2.3218,11.156,109.6,1260,0,117
47.82,2.2776,14.5448,98.23,1593,0,91
44.47,0.9971,8.9186,114.2,348,0,134
50.57,2.4158,13.3489,109.86,1756,0,117
60.65,2.1243,12.1895,123.88,1709,0,142
67.12,2.1339,12.4847,98.99,540,0,107
62.68,2.9561,11.5174,101.31,532,0,142
59.82,1.2357,14.0806,108.85,433,0,119
58.64,3.0387,13.1145,83.19,1914,0,106
58.33,2.6585,11.8398,97.34,1939,0,93
44.13,4.4484,13.4258,95.79,1698,0,84
101.95,8.1466,20.8601,142.35,7958,2,5
49.64,2.3563,11.6581,85.72,866,0,108
53.27,3.4077,14.7767,100.48,345,0,101
79.75,4.7964,15.7103,110.29,3755,1,41
95.84,6.7682,33.07,131.82,9398,2,6
57.86,2.8718,10.0049,97.6,1794,0,139
92.18,11.4261,25.2642,128.32,6360,2,29
65.13,2.1671,6.5682,90.4,1678,0,114
60.8,1.6316,9.5592,97.81,1627,0,122
63.13,2.895,9.201,98.9,952,0,121
49.35,0.9974,11.4096,81.47,1070,0,117
55.75,2.9468,9.2465,111.17,1664,0,80
68.95,4.9564,18.2028,112.92,3556,1,46
56.33,1.9873,11.5678,105.13,1084,0,125
46.58,2.5506,13.3595,89.83,1856,0,143
91.88,8.7892,20.904,146.24,6292,2,21
84.25,6.0752,22.0142,96.98,2768,1,58
66.55,5.3024,23.323,133.4,4804,1,34
71.31,6.2243,20.9015,117.14,2567,1,72
99.39,8.7304,26.606,144.38,6333,2,28
56.69,1.7431,15.3817,100.99,424,0,86
61.57,1.8288,9.426,82.75,75,0,90
59.62,2.6885,11.1669,101.97,1043,0,133
74.47,6.0712,17.7733,101.53,3397,1,82
71.01,5.8961,20.7583,116.54,4620,1,29
54.98,1.441,8.1042,84.77,1401,0,104
74.39,7.6013,16.6045,103.53,2566,1,35
55.99,1.4885,14.9366,101.35,26,0,112
83.82,6.9932,21.6585,113.86,7341,2,20
55.23,3.0364,12.3311,101.01,151,0,86
71.01,7.6262,16.498,106.17,2092,1,58
52.12,3.2503,8.605,88.45,1040,0,132
68.83,3.4279,15.4726,113.88,2642,1,64
55.76,1.5816,12.5106,105.03,516,0,122
82.49,9.0447,24.7361,129.35,8699,2,27
76.75,6.3007,21.5476,109.34,3022,1,49
72.46,5.0123,13.5832,128.75,2455,1,65
68.18,2.5415,10.6717,96.51,287,0,132
78.27,3.6043,13.7534,92.26,3744,1,28
54.14,2.8627,11.4327,100.7,1960,0,137
60.47,2.5184,13.3104,75.35,183,0,139
70.92,5.2546,15.7899,99.89,2630,1,78
64.16,2.0624,13.0097,80.07,1135,0,104
85.77,7.0255,29.1912,136.9,8137,2,19
69.24,3.6878,19.7888,128.12,3427,1,64
57.93,2.0316,12.4937,107.91,1177,0,86
91.34,7.5832,23.5802,132.59,9285,2,31
79.04,9.111,25.0687,132.97,6320,2,0
61.88,1.9941,13.581,107.04,7,0,128
59.92,3.0009,14.9466,85.7,978,0,111
42.19,3.6183,9.0051,103.04,1419,0,95
83.31,8.6703,25.6413,132.48,8049,2,14
53.25,3.1433,10.1737,99.98,1657,0,136
70.45,5.0572,15.4142,112.35,2754,1,43
52.72,2.5301,12.6003,98.34,1785,0,127
63.26,4.4385,19.9307,103.99,4390,1,65
83.44,4.4098,19.7042,100.57,4573,1,71
44.12,2.0263,8.6167,87.98,1572,0,108
68.63,2.6494,12.4788,102.71,624,0,115
93.82,9.5225,24.8179,125.16,10017,2,3
83.71,8.0907,27.2697,135.35,7684,2,14
49.01,3.6475,12.7108,111.29,1765,0,78
55.22,3.0809,11.0638,91.97,616,0,135
54.03,1.5181,12.9996,88.63,339,0,93
67.07,6.8042,18.2239,118.31,4055,1,55
55.62,2.6109,13.9549,104.43,103,0,97
39.08,2.3083,8.7557,124.31,668,0,105
73.27,4.4664,12.4969,110.53,2519,1,79
79.33,3.6716,17.9518,85.48,4901,1,34
67.65,5.4237,16.0486,107.03,3665,1,71
43.08,2.9867,11.1812,85.54,1501,0,129
67.43,1.6574,14.5389,92.62,1240,0,86
76.33,5.255,18.0821,119.77,4079,1,60
41.26,1.6325,12.1453,110.61,252,0,97
61.45,2.8373,11.7664,102.1,1147,0,132
44.24,3.1854,9.6933,99.02,117,0,97
73.21,5.5366,15.1531,130.47,3471,1,79
50.6,2.5077,14.3777,120.21,171,0,140
66.2,4.1171,14.652,125.6,4332,1,56
69.18,1.5595,10.7714,110.14,1710,0,114
61.03,5.7129,20.5613,95.06,2574,1,38
53.31,3.7043,11.3123,93.5,1355,0,99
96.88,11.6532,27.5882,128.83,7405,2,11
73.61,8.0155,17.8751,120.67,4895,1,59
79.54,4.4019,13.261,143.75,4352,1,40
59.65,1.3413,10.2592,123.35,349,0,100
81.31,7.213,22.6298,124.99,7938,2,19
58.27,2.2192,13.6107,111.47,498,0,117
69.4,6.7753,17.6045,104.3,2980,1,51
74.42,1.63,13.7064,92.61,1120,0,120
63.4,1.9505,12.5873,100.47,1457,0,106
57.61,2.8706,10.8387,106.67,348,0,98
92.87,9.0781,29.24,131.94,7916,2,18
60.23,2.2287,11.8684,106.32,326,0,109
71.15,5.3963,16.1364,137.14,4429,1,32
60.46,2.5035,11.4443,83.08,1815,0,150
93.48,11.0136,30.771,121.57,9138,2,12
57.97,3.1372,12.8436,104.16,1677,0,144
46.01,2.5726,10.2333,102.35,487,0,121
72.12,6.2812,19.8879,125.12,4275,1,49
72.79,6.4942,15.19,112.32,4051,1,54
65.13,7.7925,22.3579,147.0,4379,1,80
69.11,6.2607,19.0221,108.26,2690,1,38
46.6,2.5178,11.5829,100.02,419,0,99
65.06,3.6778,11.93,96.58,1469,0,119
72.79,6.2262,18.3704,134.29,3421,1,49
38.2,1.6828,10.0591,106.91,682,0,118
56.45,3.1378,9.9185,91.48,349,0,99
47.73,3.525,10.9616,111.52,228,0,94
61.83,1.8324,11.0327,123.67,1949,0,85
68.88,1.5203,13.3885,92.03,737,0,106
58.12,1.691,11.7824,110.76,1235,0,132
93.62,9.7871,26.7275,130.14,8355,2,6
62.15,2.9433,10.202,88.61,1180,0,143
90.87,9.6446,26.9561,119.95,4985,2,8
67.43,6.9694,14.5827,113.96,4343,1,47
49.89,1.9377,14.6262,98.17,60,0,115
65.75,5.3024,20.8964,107.35,2980,1,57
60.3,3.1648,11.395,118.9,425,0,92
53.76,3.4126,14.2014,98.73,811,0,92
53.11,2.9674,13.4623,108.05,986,0,83
97.97,8.6731,21.5125,142.85,8402,2,3
51.85,3.9848,12.7129,108.69,1426,0,140
61.18,2.355,12.2493,113.68,291,0,87
48.49,1.9432,14.8311,89.13,1497,0,109
97.07,8.6972,20.0788,137.9,7110,2,11
70.48,3.2267,19.3667,124.99,3789,1,74
65.87,5.1421,17.3527,143.76,2132,1,81
60.56,2.8244,11.5886,134.61,239,0,145
63.72,2.2122,15.2696,75.66,366,0,107
57.3,3.8825,10.4136,108.6,79,0,102
79.06,10.5795,24.7074,137.8,8795,2,27
44.3,1.9573,12.8509,99.2,420,0,134
62.48,2.4243,14.8053,111.99,735,0,104
55.22,3.7453,12.7334,91.08,962,0,83
85.03,8.4035,18.9928,108.58,9162,2,0
53.36,2.6541,9.8891,84.58,829,0,89
97.63,7.3523,19.5979,123.76,5415,2,17
59.22,2.5094,12.0882,83.32,1561,0,123
58.12,3.7085,12.4593,73.06,1743,0,136
62.84,2.0151,9.8802,100.43,1779,0,102
49.5,0.1,7.9986,110.71,1846,0,126
75.58,4.1345,19.0601,118.92,3171,1,55
81.47,8.8234,28.4672,127.93,5847,2,15
71.01,4.7703,17.5834,99.34,4039,1,54
59.08,1.3814,10.4414,116.98,236,0,140
70.25,6.0083,15.8077,125.71,4733,1,51
49.24,2.4057,11.4188,110.97,230,0,119
36.07,2.485,8.131,85.73,1165,0,151
52.59,2.3935,13.6094,81.39,875,0,103
67.19,3.869,10.9712,110.81,1305,0,112
34.63,4.9006,14.0115,84.56,1104,0,129
78.74,4.6196,18.901,109.24,3989,1,81
60.08,2.3859,14.2403,88.98,1140,0,81
48.85,1.6131,10.2326,79.41,23,0,106
37.48,2.3007,12.8962,80.33,1422,0,138
49.88,2.5038,13.2609,99.65,624,0,127
68.95,6.2069,12.6582,115.58,4924,1,51
51.17,1.4889,10.8733,82.18,1436,0,103
58.03,2.4075,10.2459,113.25,1915,0,122
65.38,4.6023,20.2491,134.66,2276,1,38
46.18,2.4483,10.783,102.31,118,0,145
70.04,4.7734,16.7175,91.32,4215,1,39
65.99,8.8189,22.4081,149.46,7112,2,2
51.15,1.6053,15.2379,111.52,1204,0,102
79.49,5.3797,21.0171,122.68,4734,1,63
86.59,9.0482,23.3131,122.98,5221,2,20
73.46,5.4866,20.2166,122.02,3690,1,49
46.87,1.9317,12.6422,109.12,270,0,114
87.11,8.6362,22.687,132.94,8204,2,24
77.78,5.2328,15.9271,113.0,2250,1,31
68.56,2.6994,14.3859,124.86,1281,0,99
95.18,9.01,31.2903,118.51,6414,2,6
82.66,10.7192,20.9278,108.56,7081,2,32
44.28,0.6907,12.7441,87.72,1135,0,136
75.43,10.1716,31.892,157.69,6210,2,12
78.99,5.0549,16.5266,114.83,2198,1,79
85.87,5.3026,19.3503,115.95,2558,1,80
60.37,2.3958,14.8191,111.12,979,0,129
44.39,1.9058,13.3734,103.91,493,0,122
69.89,4.8996,16.1542,125.31,4883,1,33
69.27,2.1131,12.5659,112.21,1846,0,105
49.18,3.8866,12.8769,102.44,773,0,135
61.7,3.1155,11.872,99.6,1046,0,141
46.06,3.2164,13.0894,108.26,871,0,112
64.39,6.0863,12.6294,118.44,3345,1,28
58.2,2.3142,15.2575,101.37,229,0,115
59.35,2.5828,10.5861,114.96,1720,0,80
73.68,6.3421,22.5362,95.16,2601,1,40
72.15,5.5538,19.5354,117.35,3768,1,39
92.55,8.7403,27.353,132.39,5426,2,19
46.52,3.1535,15.4638,107.89,1458,0,128
88.64,5.7781,26.1595,136.3,8030,2,2
65.79,2.8621,11.3019,101.64,180,0,110
70.91,2.1535,10.36,99.68,104,0,144
52.9,2.6205,11.7892,93.63,1140,0,150
70.02,7.5637,20.9704,115.48,4913,1,60
68.53,1.9891,17.8832,107.62,4735,1,58
56.11,0.8753,10.4301,94.97,582,0,140
72.91,5.3398,19.0755,101.16,4384,1,64
64.72,0.7962,14.273,84.17,882,0,148
68.7,7.1589,17.7163,108.19,2556,1,28
61.95,1.911,13.4158,92.27,1524,0,80
49.32,1.7866,12.3963,100.24,367,0,95
89.4,7.9425,24.538,138.88,6714,2,9
60.66,2.6247,12.4554,98.19,441,0,107
47.31,2.2412,7.9328,105.59,854,0,118
35.62,3.3124,9.7875,101.72,1040,0,127
61.92,2.9615,11.0424,85.44,652,0,105
76.76,4.57,20.3201,148.16,8782,2,10
57.83,2.7857,12.3522,113.37,82,0,83
72.57,5.5824,16.4786,116.94,4457,1,61
52.94,5.6667,9.7671,116.68,520,0,118
63.63,2.2401,12.3034,93.23,1536,0,127
81.27,8.6811,31.9606,104.36,8767,2,13
57.33,3.0217,11.9042,82.4,851,0,114
62.24,3.4448,14.7993,109.77,139,0,149
57.4,2.5516,11.4969,90.31,685,0,85
81.38,9.3416,30.4171,107.76,6176,2,4
76.54,4.9311,18.2489,117.01,3060,1,39
62.36,3.3529,10.7095,110.41,755,0,116
71.89,8.2373,16.9375,121.02,4507,1,42
33.34,2.6944,12.3226,101.52,404,0,136
55.99,2.7232,15.1426,106.12,994,0,85
72.39,6.3036,18.4885,110.85,2972,1,50
55.72,1.5553,14.4171,116.12,591,0,146
50.94,2.7836,12.9062,100.09,1185,0,123
63.02,4.4922,20.2485,140.15,2651,1,77
93.92,10.1457,22.5315,113.26,6487,2,14
69.89,4.1866,18.0606,107.88,3993,1,40
58.24,1.3235,16.1398,103.43,1890,0,127
45.2,3.7924,13.9346,115.45,1766,0,144
62.88,0.9125,10.7234,105.32,58,0,93
70.11,5.949,17.9037,120.3,4955,1,32
85.03,8.933,21.3696,144.89,6556,2,2
67.47,2.3874,12.2889,93.91,1195,0,103
52.06,1.8572,11.3963,102.72,960,0,133
56.62,1.773,10.41,107.49,1365,0,85
84.87,11.4687,23.3371,137.14,7796,2,26
78.6,10.1555,25.1984,116.25,7757,2,16
82.39,7.6922,17.9474,117.42,4570,1,38
49.97,1.6812,13.9815,104.18,411,0,112
90.86,7.228,24.2871,132.77,5790,2,11
105.28,8.628,21.9997,156.53,8610,2,15
77.04,5.6971,14.813,130.37,5005,1,70
56.08,3.2315,8.212,94.84,1387,0,95
70.72,2.6187,15.5914,96.29,637,0,138
60.21,2.6544,9.792,117.02,612,0,125
41.93,1.844,11.5227,92.0,807,0,131
54.5,1.8245,8.8657,112.99,1645,0,87
98.09,8.945,21.7198,134.32,9375,2,22
86.37,10.3902,31.2205,153.1,7503,2,11
50.96,1.883,13.5207,98.94,1858,0,144
76.51,8.0729,25.1036,128.13,8778,2,15
69.08,3.8359,16.329,113.34,4672,1,44
48.05,4.0527,14.5387,104.66,1576,0,105
59.53,3.8033,13.394,98.14,256,0,141
52.2,3.5707,11.5947,98.93,281,0,146
56.3,2.254,13.2578,83.03,1091,0,139
46.24,1.2676,12.2347,101.13,1264,0,109
54.52,1.3649,13.4182,101.44,1928,0,125
73.85,7.1818,19.4869,128.9,2242,1,28
47.78,2.2771,12.1581,111.85,1840,0,146
71.64,7.4164,17.0374,123.36,3182,1,66
52.41,1.9639,11.9088,91.17,230,0,147
64.85,2.72,12.6958,97.63,300,0,84
48.25,0.8242,13.6727,121.81,655,0,83
49.47,1.895,16.3942,107.69,1849,0,144
52.99,2.5723,14.2505,88.06,657,0,132
56.46,1.7575,11.351,110.27,219,0,139
73.37,4.2471,21.7536,103.96,2885,1,54
91.49,10.9874,22.6282,171.24,5459,2,3
41.7,2.8137,13.8578,122.83,1835,0,138
74.47,5.8365,14.979,119.88,4106,1,73
53.04,3.0777,11.4458,103.73,392,0,99
65.04,6.735,12.7168,117.26,2836,1,73
49.05,2.0297,12.7597,92.89,551,0,89
56.28,1.9264,12.7501,76.72,336,0,125
58.8,2.7765,11.8396,103.63,1549,0,126
47.75,2.3621,8.697,113.18,1758,0,124
54.39,3.0107,11.4211,118.35,519,0,127
51.47,3.2513,10.0992,87.31,1671,0,89
53.85,1.7397,12.2482,80.68,1753,0,104
96.47,7.9033,26.1793,146.16,6363,2,0
53.45,2.2,8.153,113.19,1189,0,114
45.47,2.1275,9.4862,87.39,1210,0,84
55.16,2.2146,9.6963,92.92,1742,0,144
82.93,5.282,18.2173,113.81,4062,1,57
64.38,1.844,11.4534,113.38,1771,0,89
46.99,2.279,9.3398,96.57,1750,0,124
96.37,8.8674,23.916,141.59,7534,2,25
76.07,3.0184,19.9702,110.05,3039,1,71
66.04,5.9695,17.0649,119.99,4312,1,73
48.18,3.051,12.3573,108.37,1693,0,106
73.5,5.3144,17.3216,119.68,3508,1,83
58.19,2.2942,12.6962,124.13,172,0,93
47.23,2.1897,10.798,115.01,1681,0,107
42.95,3.9041,9.7059,108.39,1130,0,147
63.53,2.1827,14.366,113.42,702,0,92
46.66,1.0547,13.0629,99.2,1898,0,140
56.63,3.3775,10.3565,101.91,749,0,137
83.44,8.7501,19.2247,136.13,8582,2,6
84.33,11.6683,30.4026,159.31,5439,2,11
46.34,3.051,9.9706,94.61,1092,0,102
59.81,3.5784,16.3959,92.84,1637,0,85
73.33,4.7498,17.2638,110.07,4481,1,27
68.71,6.0312,16.0874,120.98,2406,1,41
59.94,1.6585,10.0447,101.22,268,0,146
73.83,2.8886,10.8837,95.69,1167,0,105
86.81,7.0624,18.202,103.73,3433,1,36
81.76,4.846,17.2293,124.11,3799,1,78
77.0,6.4072,23.9909,110.42,4919,1,51
79.72,6.0146,30.1316,116.72,7128,2,3
45.71,2.1619,8.9801,101.2,1314,0,96
76.47,7.1626,18.8432,108.23,3407,1,47
83.11,7.3601,23.8148,137.07,5871,2,19
59.52,2.2029,12.2932,90.97,1335,0,93
74.83,4.682,16.8085,127.92,4301,1,62
63.96,2.311,8.684,103.08,1846,0,134
39.46,2.5554,11.9386,109.96,604,0,134
61.83,0.694,13.0924,99.32,133,0,132
65.12,4.3839,9.7495,93.02,468,0,120
56.58,6.2405,15.8944,134.79,2020,1,39
88.16,7.3743,21.9148,103.21,6838,2,0
76.26,5.1633,22.9724,114.92,4270,1,39
42.13,1.4982,11.7822,91.23,467,0,98
64.43,1.6766,9.7421,111.17,1715,0,86
63.21,1.7451,11.2702,89.73,1542,0,135
50.18,3.1868,14.9065,100.38,160,0,78
52.98,2.6375,11.6094,92.19,915,0,135
64.31,2.6644,10.9896,101.96,1058,0,110
47.89,2.6048,11.2195,107.85,1001,0,105
43.49,1.924,11.8863,88.59,803,0,101
71.89,4.7316,21.2096,131.06,4292,1,70
43.39,3.4774,9.2578,107.75,77,0,125
55.67,2.8423,13.4875,97.35,368,0,95
86.72,5.5322,17.2436,109.41,4558,1,61
66.94,1.4504,8.7145,122.4,1743,0,97
52.23,3.2667,12.1155,86.37,1554,0,90
71.27,1.5658,9.7383,99.86,216,0,133
60.57,2.1662,12.7994,96.42,1126,0,126
58.92,1.7223,15.2547,87.55,1835,0,118
61.9,1.1616,13.3093,89.1,982,0,140
47.97,1.5812,9.6648,81.04,1874,0,105
54.6,1.7715,8.2553,98.22,1357,0,146
41.9,2.2965,11.8214,106.34,669,0,112
48.24,2.2786,14.3552,103.91,1515,0,114
50.33,1.836,14.6382,119.68,1097,0,106
64.09,1.8168,15.7487,98.48,402,0,142
78.75,6.1132,11.476,131.07,3438,1,69
72.6,5.6379,14.5181,124.8,3353,1,56
95.42,9.6345,20.6619,128.83,8302,2,20
44.75,3.3769,14.3068,107.76,487,0,141
49.92,2.3363,8.8004,102.86,511,0,133
98.03,8.7928,22.6326,136.54,5783,2,21
47.53,1.5603,12.1983,80.27,1035,0,97
58.62,1.6783,9.9698,87.86,1003,0,112
48.21,1.4977,14.4737,85.1,993,0,130
67.57,3.1576,12.0138,109.27,1946,0,143
48.02,2.4598,7.2431,74.39,1251,0,147
58.5,2.9681,10.6062,98.25,1777,0,89
65.96,2.981,13.5437,112.02,890,0,141
85.92,3.6775,21.7654,120.4,4429,1,76
89.41,8.8384,27.9526,138.14,5620,2,8
51.13,2.4109,11.9214,92.13,1534,0,81
49.31,2.9506,11.4341,101.48,1827,0,94
58.69,2.1689,14.2256,90.88,1370,0,140
69.39,5.3284,17.7804,118.94,2030,1,49
74.85,3.8269,15.3689,107.37,2829,1,65
47.48,2.0843,11.8441,107.49,746,0,134
67.38,3.2005,11.2661,79.54,1025,0,80
62.55,1.424,10.2586,117.96,1672,0,142
57.98,2.2242,12.4122,106.57,1787,0,112
68.5,2.3546,7.8155,112.77,362,0,107
81.93,7.0841,19.4479,155.32,5781,2,29
82.9,7.23,18.8322,117.12,3203,1,59
51.6,2.367,10.461,103.92,860,0,128
51.25,1.3995,12.5974,103.15,892,0,148
53.36,2.4494,12.7842,94.95,1797,0,101
55.74,2.3353,10.7331,98.41,1393,0,92
68.98,2.9119,14.0294,114.55,1925,0,93
71.04,7.386,16.357,122.46,3452,1,44
61.81,1.7052,11.6867,101.78,1471,0,105
74.05,4.7321,15.4971,106.94,2631,1,74
44.42,3.2042,7.8543,102.47,621,0,84
48.52,1.9341,16.2029,85.63,652,0,148
61.7,2.7392,10.0726,91.53,1570,0,150
79.42,6.9293,32.6915,135.89,7115,2,0
67.04,1.4239,12.7679,109.87,1409,0,84
66.69,4.8475,19.2303,110.05,3283,1,40
85.95,7.8269,22.4567,80.82,6227,2,16
74.49,2.5787,11.6306,106.69,136,0,152
73.71,4.5663,16.7558,114.44,4987,1,53
51.34,3.9623,11.1849,95.62,1733,0,98
54.51,2.3965,9.0796,109.12,124,0,145
80.99,4.3182,16.9968,128.97,4675,1,78
81.7,4.3041,19.7047,103.49,4824,1,58
75.36,9.5099,22.7334,118.97,5125,2,20
62.18,2.769,11.4366,117.59,1150,0,99
61.28,2.6221,10.5885,116.88,457,0,144
51.31,2.7939,9.7736,106.12,1111,0,94
77.37,9.2051,31.5159,125.08,5054,2,18
49.93,3.56,11.294,95.86,522,0,107
68.01,4.1691,16.6459,124.1,3387,1,43
45.36,2.3466,10.343,95.73,101,0,142
63.41,3.4045,11.1126,85.29,1395,0,93
60.3,2.4369,11.9465,111.01,1301,0,144
63.95,2.2853,11.5792,87.47,1812,0,135
48.11,2.9333,14.4314,108.72,1226,0,110
65.16,3.2491,11.0532,96.22,264,0,103
62.76,2.4403,12.1817,104.72,365,0,97
54.32,1.6371,13.8139,122.28,983,0,116
91.53,9.8516,26.8635,141.67,5785,2,19
63.35,5.6256,15.9289,99.99,3293,1,72
29.84,2.4738,14.0186,108.67,2057,0,90
51.27,2.6894,11.2955,95.61,1208,0,120
79.2,4.4827,17.2491,101.83,4655,1,67
66.45,2.0099,11.8206,78.97,1803,0,101
74.88,3.4951,25.0931,126.84,2601,1,81
45.69,2.112,14.1741,86.89,1006,0,138
103.59,8.6623,18.0042,118.26,8841,2,27
70.48,5.6544,21.3383,113.05,4345,1,39
40.46,2.0833,11.302,105.59,261,0,149
77.38,4.4285,18.8749,118.22,2451,1,67
63.8,6.8638,16.2658,96.39,4834,1,54
52.12,1.841,14.0475,90.81,1982,0,114
45.32,3.5167,14.7858,108.42,272,0,134
54.74,3.9081,12.3329,105.98,351,0,125
81.5,8.9524,22.7328,133.62,5226,2,25
95.0,9.0646,20.4833,142.87,6257,2,26
48.28,3.116,13.6798,114.95,1434,0,119
78.02,3.8846,16.8818,121.07,3838,1,36
46.32,1.3449,11.988,99.47,1035,0,148
63.85,1.733,8.1991,91.45,376,0,93
42.14,2.6855,14.2369,99.04,476,0,124
60.76,5.9363,11.8925,104.73,2452,1,66
95.56,11.1411,21.8848,118.52,5502,2,1
60.4,1.6896,14.0146,88.9,1449,0,138
85.45,10.7192,18.7799,132.84,9353,2,4
39.7,2.3133,8.4388,89.56,1239,0,101
92.16,10.4011,20.5726,146.9,8246,2,22
67.2,1.7277,9.3697,102.31,1298,0,121
58.27,3.4463,13.3156,105.15,1016,0,152
71.04,5.2758,14.0327,113.29,4106,1,38
59.33,2.7026,12.473,136.3,1508,0,91
80.65,7.7719,25.511,123.94,9220,2,0
52.35,1.9038,10.1289,115.15,519,0,121
75.9,6.3601,22.981,131.53,4122,1,72
62.97,2.02,12.1635,115.17,1418,0,123
63.68,2.1336,9.0353,100.13,1453,0,83
54.08,2.2174,11.0888,89.38,1489,0,99
70.19,5.4048,11.9671,103.29,2751,1,51
55.99,2.708,10.8317,117.55,1349,0,116
65.78,3.0911,12.8432,92.76,1219,0,91
49.18,3.3418,12.2403,90.07,1630,0,96
76.27,9.4116,30.5271,116.17,5475,2,25
72.84,3.8008,14.3421,107.75,2589,1,71
52.67,2.8965,11.2786,99.19,971,0,129
73.29,5.781,23.6991,122.92,2875,1,41
52.18,1.9285,11.7002,90.03,2019,0,134
97.84,8.0802,23.1393,112.47,5366,2,25
56.93,3.6513,13.0472,87.08,1464,0,101
72.8,3.206,14.1118,99.45,1413,0,126
48.0,1.6071,13.2095,110.28,1414,0,122
47.02,2.0114,13.2414,100.2,1071,0,107
92.22,9.6115,21.0317,112.52,5302,2,8
54.48,3.4042,15.6876,105.94,1881,0,98
74.56,5.4178,22.3073,118.22,2455,1,57
84.43,6.2363,18.4001,127.36,3904,1,39
50.89,4.1864,11.977,100.06,1406,0,125
58.86,1.9963,11.8983,117.98,803,0,113
41.52,3.863,9.385,76.31,1773,0,148
51.37,2.4687,13.8286,110.04,2028,0,111
45.33,2.873,10.0958,105.99,943,0,108
53.82,1.0011,15.0869,100.05,906,0,87
75.15,3.6257,21.9727,108.51,3116,1,54
48.76,3.1754,14.287,106.76,150,0,109
73.78,4.7832,22.3307,125.4,2317,1,63
70.92,4.4196,12.8958,85.0,1411,0,117
73.81,5.1849,21.423,131.57,4105,1,40
99.71,7.2423,27.0387,148.69,9335,2,12
68.56,1.771,11.9718,87.24,137,0,110
93.01,6.2284,27.6208,133.5,6768,2,18
57.45,3.1064,14.3167,96.62,473,0,80
71.84,3.4521,12.6831,112.98,1033,0,101
